"","newAnalysisData.Rho","oldData.Rho","newAnalysisData.p.adj","oldData.p.adj","newAnalysisData.permPValue","oldData.permp.2sided","RhoChange","RhoChangePercent","pChange","pChangePercent"
"FOXR2",-0.195771289194918,-0.147442659048532,0.299567270966846,0.432334114102491,0.866502683363149,0.911071950485687,0.0483286301463858,-0.24686270568647,-0.0445692671225385,-0.051435809695998
"ABHD12",-0.177192032635506,-0.211606147247396,0.29298416179139,0.17189136989794,0.348268997947011,0.0908287385832737,-0.0344141146118896,0.194219311670075,0.257440259363737,0.739199471906215
"NRN1L",-0.111291483422345,-0.0411353191566618,0.536213353725936,0.839007357101484,0.141195110332766,0.897966586297395,0.0701561642656828,-0.630382147027768,-0.756771475964629,-5.35975696453712
"PHF10",-0.304974714705871,-0.317890228517868,0.0225946993164159,0.0147976126440464,0.924129741595466,0.150634125546201,-0.0129155138119972,0.0423494578048983,0.773495616049265,0.836998942068309
"FBXL14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DLGAP4",0.123151350307017,0.0805943406350627,0.466795619534289,0.652158811463732,0.714141934972087,0.7824490312777,0.0425570096719541,0.345566732040366,-0.068307096305613,-0.0956491881523284
"SFN",0.0754959526620377,0.0589981370457304,0.76912138309425,0.814539728381965,0.860780098366071,0.791785790484318,0.0164978156163073,0.21852582866476,0.0689943078817528,0.080153233111125
"AMTN",0.159371626338154,0.120135960515454,0.304490272645307,0.450125431304974,0.716007989727493,0.224533142664872,0.0392356658227001,0.24618978123151,0.491474847062621,0.686409724631247
"RAP1GDS1",0.109018239325387,0.0296932976691382,0.587623612874227,0.895589104761555,0.520311355091352,0.903008200349938,0.0793249416562488,0.727630001613652,-0.382696845258586,-0.735515074798617
"NEO1",-0.00517458622170085,-0.0150473230083837,0.980213277998379,0.938580874845139,0.979789756936186,0.907844662643763,-0.00987273678668285,1.90792777696489,0.0719450942924235,0.0734291145453455
"RPGR",-0.0402255669923504,-0.0543588665963118,0.827885003813714,0.73746387109551,0.381920515996125,0.315221279909089,-0.0141332996039614,0.351351159491402,0.0666992360870362,0.174641668340522
"PIK3AP1",0.171594675824831,0.184218654557845,0.186067650193524,0.137006116861629,0.0347162701834923,0.0678129992432523,-0.012623978733014,-0.0735685922207805,-0.03309672905976,-0.953349218819525
"TAS1R3",0.0444694393370415,0.05399522688984,0.819483136390041,0.759580541748933,0.598921056847774,0.88069377789004,-0.00952578755279851,-0.214209751568958,-0.281772721042266,-0.470467214035327
"SDC3",0.0142014320499345,-0.00764355795002631,0.952061284580346,0.97463350228072,0.966788899303329,0.972065742557546,0.00655787409990822,0.461775550300116,-0.00527684325421718,-0.00545811320136142
"SRFBP1",0.0147314030173105,0.0281398667924622,0.941911397356502,0.871422199477867,0.74139971532298,0.691280653950954,-0.0134084637751517,-0.910195977898084,0.0501190613720265,0.0676005943031592
"ANP32B",-0.294429141191558,-0.276507025732918,0.187648880722959,0.208000904292769,0.174282781529337,0.0990824901389127,0.0179221154586399,-0.0608707255881971,0.0752002913904247,0.431484342460796
"YIF1B",-0.229200031053187,-0.252400078037829,0.133811623562047,0.0834709096884479,0.037813227945741,0.0339254145971883,-0.023200046984642,0.10122183176868,0.00388781334855266,0.102816224897049
"LRRC17",0.124104972790499,0.0825410783059724,0.4566851213336,0.634637446419757,0.375468046520441,0.88755424187158,0.0415638944845268,0.334909178495938,-0.512086195351139,-1.3638609199818
"ERMP1",0.240948549822318,0.241914987758913,0.0323587875703342,0.0275602122192222,0.675124640935055,0.143761035903473,-0.000966437936595482,-0.00401097220675601,0.531363605031582,0.787060007609317
"SAXO2",0.0173326008990347,0.0163335836788698,0.935532598406673,0.935838110612902,0.693097822109527,0.875325657618287,0.00099901722016495,0.057638044398783,-0.18222783550876,-0.262917916772739
"RPS16",0.0892040349512744,0.103919199666158,0.741919396077321,0.669843940984731,0.243605125378205,0.291859141009389,-0.0147151647148836,-0.164960752312622,-0.0482540156311841,-0.198082924389494
"GJB4",-0.0867854324747534,-0.0754861922250835,0.61502795402194,0.647083416348818,0.797268827053754,0.901125013142677,0.0112992402496699,-0.13019742976976,-0.103856186088923,-0.130264952754663
"VMAC",-0.0573043634572478,-0.0506012269456563,0.793622903859365,0.811860123765662,0.720624624523696,0.805543844856661,0.00670313651159151,-0.116974277475264,-0.0849192203329645,-0.117841130379208
"RIOK3",0.0099389935911461,-0.00652634701811193,0.967970701867537,0.97935437575907,0.873466049320929,0.989442407383993,0.00341264657303417,0.34335936951144,-0.115976358063064,-0.132777179093828
"PTCHD4",-0.0728145643694565,-0.0607895024396438,0.706217787313524,0.742546817902792,0.937451506872505,0.951132651986092,0.0120250619298127,-0.16514638292414,-0.0136811451135872,-0.0145939763425522
"ZCCHC13",-0.115428083602617,-0.126683907343352,0.460056056106003,0.382607192479488,0.903297125611782,0.274602239245728,-0.0112558237407353,0.09751373660058,0.628694886366054,0.696000096247681
"CLIC5",0.285701113358685,0.229443829041965,0.109941262399268,0.210666852459671,0.023570127226851,0.186710750853242,0.0562572843167204,0.196909573278743,-0.163140623626391,-6.92149949197311
"GRM8",0.17531345173818,0.174861192747144,0.316542755586347,0.302438022729532,0.0710221304812444,0.0942604022336986,0.000452258991035737,0.00257971642536112,-0.0232382717524542,-0.327197615658559
"ALDH3A2",0.103367654408974,0.125543678558687,0.491959940117928,0.358260429087854,0.606421050090949,0.57702640305587,-0.022176024149713,-0.21453542964198,0.0293946470350788,0.0484723395249394
"ZNF189",-0.0312799964082422,-0.0571403338405484,0.89831210578822,0.791360271126443,0.956242389396457,0.846941387253647,-0.0258603374323062,0.826737225119758,0.10930100214281,0.114302611299
"SERINC1",-0.0581945698295797,-0.120996067691699,0.813247420951308,0.55267771401719,0.679919466760492,0.24912332586928,-0.0628014978621193,1.07916422521948,0.430796140891212,0.633598774489809
"GALNT15",-0.218391664307037,-0.221208733866185,0.0585302901303238,0.0502602750834784,0.765722899972321,0.630085305275513,-0.00281706955914826,0.012899162466145,0.135637594696808,0.177136657009619
"DUSP15",0.076420362978775,0.0559487818815061,0.761684367425602,0.820435444807407,0.431672996767839,0.723244863013699,0.0204715810972689,0.267881233473789,-0.29157186624586,-0.675446155837891
"ANKRD6",0.134265614778089,0.131688421062905,0.402457776704764,0.38877896775105,0.0854091463070399,0.532858074148844,0.00257719371518356,0.0191947411065975,-0.447448927841804,-5.23888772091524
"SLC35F4",0.0706084100824065,0.0905726945434385,0.682109456591327,0.55635440966699,0.577318076610679,0.17173437631424,-0.019964284461032,-0.282746551547215,0.405583700296439,0.702530748175323
"DNAJB13",0.15820744548172,0.188891587140393,0.358538859866497,0.230986413286001,0.105400214408958,0.0535797254487856,-0.0306841416586726,-0.193948783922549,0.0518204889601723,0.491654492837237
"KSR2",0.107702493272551,0.0973730303847235,0.566644783023476,0.587951510468544,0.0447777031089732,0.177025947264393,0.0103294628878274,0.0959073701449767,-0.13224824415542,-2.95343965798277
"BORCS7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELSPBP1",0.0094318247216779,0.0115273209512409,0.971208293218673,0.965164871539464,0.902468811821228,0.763237358057245,-0.002095496229563,-0.222172940167851,0.139231453763983,0.154278410445018
"NCCRP1",0.147584278776891,0.13131137175427,0.381638849855062,0.423536507256396,0.318556504771197,0.929916803919084,0.0162729070226206,0.110261791821479,-0.611360299147887,-1.91915810850259
"USP54",-0.164968747186392,-0.161632955234682,0.162573955952348,0.163519230569213,0.179965696137517,0.149126678857431,0.00333579195170977,-0.0202207509519412,0.030839017280086,0.171360531156566
"NFASC",-0.244531560568091,-0.257169745816564,0.0493440900916145,0.0320235129525273,0.248912744999096,0.198414867450123,-0.0126381852484731,0.0516832478356262,0.0504978775489734,0.202873812464511
"ZNF292",-0.301110867069766,-0.251591585500228,0.00284003689555169,0.0161039082437419,0.0528258810954743,0.197742606721735,0.0495192815695379,-0.164455311930222,-0.144916725626261,-2.74329027024362
"TSSK4",0.251396575231282,0.245565511766041,0.0973932819283355,0.0970458072080319,0.0277894461117296,0.0811950494423243,0.00583106346524057,0.0231946813908505,-0.0534056033305947,-1.92179445088158
"ZNF648",-0.147165641366221,-0.144625407840738,0.257261222919421,0.250074692987161,0.749858211187556,0.187402929941653,0.00254023352548319,-0.0172610502145798,0.562455281245903,0.75008217934313
"CLEC18B",-0.0190519720315252,-0.03654195226009,0.925100866568945,0.837031413507111,0.947127860674258,0.878527993289998,-0.0174899802285648,0.918014166702755,0.0685998673842598,0.0724293627424536
"HMX2",-0.0154500542822057,-0.073318217468695,0.960101860632145,0.76162250083165,0.962393070868736,0.783669367770627,-0.0578681631864893,3.74549902087644,0.178723703098109,0.185707595480481
"KCNJ11",0.00431501720252459,-0.0396796845524987,0.987966307977262,0.863929711814921,0.985192621597967,0.752651666912679,-0.0353646673499741,-8.19571873995851,0.232540954685288,0.236036029490467
"MYMK",-0.00876676332982186,-0.0425439340288596,0.970582375701363,0.830552678621875,0.94856041729416,0.529779048500011,-0.0337771706990377,3.85286672267496,0.418781368794149,0.441491507719407
"ABCA9",-0.369645141165862,-0.351972017307675,0.000458082281316608,0.00084756531225209,0.849898950237323,0.846032646372975,0.0176731238581874,-0.0478110541435667,0.0038663038643475,0.00454913359202042
"SLC26A3",-0.255208483653512,-0.229922135298996,0.0304982329390575,0.0506970096057541,0.004677952828925,0.0273764899128164,0.0252863483545164,-0.0990811433559034,-0.0226985370838914,-4.85223727429239
"AIDA",0,NA,1,NA,0.999896619456218,NA,NA,NA,NA,NA
"FPR2",-0.356864455496954,-0.245022521487385,0.0438305004243064,0.184390409949196,0.0657467943844711,0.258332464463212,0.111841934009569,-0.313401719579561,-0.192585670078741,-2.92920243308818
"TRAF3IP2",0.136576710735803,0.13117014524538,0.294465959776867,0.301948328525294,0.0388892330566225,0.0737651669146462,0.00540656549042326,0.0395862915521654,-0.0348759338580237,-0.896801791057298
"GLI4",0.160929631494896,0.135623892230526,0.232565268662095,0.316485510870326,0.0207173347064683,0.033204194214006,0.0253057392643703,0.157247233025404,-0.0124868595075377,-0.602725190496586
"PLCH1",0.0658142793335846,0.0610865895307236,0.678217242642903,0.682036151950278,0.8370242767586,0.895959957096889,0.00472768980286101,0.0718338003656981,-0.0589356803382891,-0.0704109569754884
"KCTD21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIOS",-0.193235832646633,-0.254398176778914,0.301502684909415,0.133776496589903,0.896275684632218,0.623327565103617,-0.061162344132281,0.316516576116229,0.272948119528601,0.304535896944034
"DOK7",0.105898746120934,0.0616054482679719,0.547821223542179,0.730571349999171,0.0697893949927148,0.189498776474559,0.0442932978529621,0.418260833819318,-0.119709381481844,-1.7152947305868
"PLAUR",-0.168751817310502,-0.144206387290719,0.180523635741367,0.251729071254751,0.0738635738294552,0.28348608425124,0.0245454300197826,-0.145452833699677,-0.209622510421785,-2.83796869761252
"DOK4",-0.0295065117025776,-0.106095290669257,0.912551285496388,0.61599899837933,0.791716668725256,0.465332712889716,-0.0765887789666794,2.59565684140117,0.32638395583554,0.412248432714005
"FGFR3",-0.0863821630180699,-0.0879297252715619,0.614605760321156,0.581861975120782,0.29098733524044,0.506361485838501,-0.00154756225349204,0.0179152987077704,-0.215374150598061,-0.740149568434306
"RNF133",0.257815291521423,0.246984488115055,0.0217896546371696,0.0271375544744062,0.0147265336952222,0.0564321787053918,0.0108308034063677,0.0420099340983728,-0.0417056450101696,-2.83200689811347
"ENOSF1",0.066633036411459,0.0445504808693481,0.725714658052532,0.815411343424167,0.182339860558045,0.826329466945554,0.0220825555421109,0.331405511910805,-0.643989606387509,-3.53180925123339
"GPT2",-0.20963179894422,-0.201912626245528,0.192559441831022,0.196594775859704,0.159116135939117,0.598080888851479,0.0077191726986916,-0.0368225275820181,-0.438964752912362,-2.758769563637
"IFITM10",-0.21863433750504,-0.22785739829378,0.193898709825237,0.150956973857146,0.411456329024958,0.0852614896988906,-0.00922306078874022,0.0421848685526244,0.326194839326068,0.792781192840228
"C3orf33",-0.197140264473849,-0.200268047779096,0.127621662250369,0.111020380546227,0.0608431294622491,0.0488261528105015,-0.0031277833052471,0.0158657761446902,0.0120169766517476,0.197507537136197
"HRH3",0.011859467782747,0.0070367469305541,0.961093511841657,0.976508427665915,0.943286280088537,0.90161235860206,0.0048227208521929,0.406655757285241,0.0416739214864771,0.0441795055924757
"ETV7",0.136580220302522,0.141611571737599,0.507688917100269,0.45601166013995,0.606765556694974,0.533935603428307,-0.00503135143507719,-0.0368380679422896,0.0728299532666672,0.120029807992676
"MEF2C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAALADL1",-0.0317823692267953,-0.033819479573769,0.860088467245181,0.84063920114466,0.883283595246923,0.792160820926907,-0.00203711034697369,0.0640956101301669,0.091122774320016,0.103163666584957
"FBXO38",0.15497046836988,0.0927591600193483,0.358538859866497,0.617827649985257,0.0837656883951491,0.206312418355737,0.0622113083505313,0.401439764652753,-0.122546729960588,-1.46297048718201
"RASSF4",-0.201511442389075,-0.200913077297005,0.143452168130526,0.131867161954012,0.154323936131879,0.112842786578096,0.000598365092070119,-0.00296938518714389,0.0414811495537833,0.268792713518757
"ZNF326",-0.183668044490187,-0.187037479947108,0.249577464664989,0.213715142787007,0.0670175841857258,0.0861386971890254,-0.00336943545692148,0.0183452459913434,-0.0191211130032996,-0.285314865279377
"UBE2V1",-0.0705973329391911,-0.114881697335994,0.763911344453106,0.571567573089613,0.268573469512921,0.141660674252358,-0.0442843643968029,0.627280982908336,0.126912795260563,0.472544050947137
"KCNK7",0.361893551260765,0.355142257514874,0.0010987556213841,0.00106946864471363,0.159889783747953,0.123394235014612,0.00675129374589095,0.0186554684999796,0.0364955487333411,0.228254412995341
"KRTAP24-1",-0.0446673684520419,-0.015068632049058,0.8204369213438,0.943624258778943,0.705276387010097,0.852039956166231,0.0295987364029839,-0.662647866411992,-0.146763569156134,-0.208093694697925
"SOX18",-0.107974961466784,-0.11552861521937,0.61173241402529,0.547902415114953,0.12440057410011,0.11441613269614,-0.00755365375258552,0.0699574572657679,0.00998444140396981,0.0802604125921072
"XRRA1",0.14508310637352,0.155743872764684,0.255480669211441,0.20008455473217,0.0462023410364005,0.0348697900245917,-0.010660766391164,-0.0734804117284175,0.0113325510118088,0.245280883124092
"INSIG1",-0.0803777434908454,-0.0962293736975053,0.667624919176349,0.571505651065513,0.76389712503569,0.316568856355567,-0.0158516302066599,0.197214172956539,0.447328268680123,0.585587056187996
"XIRP1",-0.0260666845438465,-0.00494503346414004,0.886809138529855,0.979892856208966,0.968112259239686,0.996447490120239,0.0211216510797065,-0.810292963962408,-0.0283352308805526,-0.0292685384469832
"TMEM201",-0.0712117603904285,-0.069819851740648,0.665988928187561,0.652272435396442,0.12891812915173,0.261802665321394,0.00139190864978055,-0.0195460502892951,-0.132884536169664,-1.03076686765494
"TUBB4B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRDX6",-0.0244539469006589,-0.0703189717226469,0.942066213296897,0.794577016753782,0.8852416552971,0.383872071147597,-0.045865024821988,1.875567367849,0.501369584149503,0.56636465438495
"NUP43",-0.0291772696678746,-0.0931122218873209,0.904831181950224,0.634637446419757,0.839365409688095,0.459123197847926,-0.0639349522194463,2.19125891309293,0.380242211840169,0.453011534012899
"LIN54",0.123640910826198,0.0643645763651951,0.604321472152691,0.803286855161114,0.230886123180992,0.394505423968162,0.0592763344610034,0.47942330790759,-0.16361930078717,-0.708658010853725
"RTL4",-0.267741942033439,-0.262963219031482,0.036065888299172,0.0347288312606053,0.160579302257403,0.236013065008956,0.00477872300195714,-0.0178482421008223,-0.0754337627515535,-0.469760185099298
"PTAR1",0.223730777880367,0.188210326489483,0.160594717805373,0.240945833680516,0.6042336819964,0.621684818099471,0.0355204513908836,0.158764260006628,-0.0174511361030706,-0.0288814354827286
"CPSF7",0.198236766535996,0.194951914475813,0.271848968474183,0.259830301826939,0.0286196319715873,0.0369273092794413,0.00328485206018281,0.0165703472548638,-0.00830767730785402,-0.290278970606667
"GSPT2",-0.0797793468211201,-0.0672478867856648,0.676984001380473,0.719104310550257,0.774010810349285,0.836625115808978,0.0125314600354553,-0.157076493287832,-0.0626143054596933,-0.0808959056158887
