"","Order","BinPerm","CatPerm","ContPerm","BinRank","CatRank","ContRank","BinPercent","CatPercent","ContPercent","BinaryRankPercent","CatRankPercent","ContRankPercent"
"EIF2S2",9769,NA,0.458263624841572,0.45695,15767,8717,6406,NA,0.538019997531169,0.46046578493387,0.972731198716762,0.537787648837066,0.46046578493387
"HLA-DRA",9770,0.142593660449781,0.567727497506475,0.41776,3728,10264,5868,0.248765514480181,0.633502036785582,0.421794134560092,0.229995681411561,0.633228453328398,0.421794134560092
"APEX2",9771,0.830293899769441,0.665952708456147,0.12608,11068,11530,1873,0.738555985586547,0.71164053820516,0.13463197239793,0.682830526250848,0.711333209945092,0.13463197239793
"COL15A1",9772,0.821815416903813,0.0859158564914394,0.63589,10889,2397,8864,0.726611504070466,0.147944698185409,0.637147786083956,0.671787278672343,0.147880806959097,0.637147786083956
"PFKFB1",9773,0.786952171614014,0.137814871741779,0.1934,10260,3550,2803,0.684638996396637,0.219108752005925,0.201480736055204,0.632981676846197,0.219014127953606,0.201480736055204
"GALNT12",9774,0.855833333333333,0.306935862314657,0.1829,11617,6485,2648,0.775190177498999,0.400259227255894,0.190339275445658,0.716700598432969,0.40008637176877,0.190339275445658
"NOTCH4",9775,0.148271532053264,0.269278911032446,0.15933,3848,5882,2324,0.256772988122247,0.363041599802494,0.167050028752156,0.237398975877599,0.362884817076933,0.167050028752156
"TMEM225",9776,0.727305865199191,0.521523618907635,0.86019,9384,9656,11991,0.626184438809556,0.595975805456117,0.861917768832662,0.578937627244124,0.595718428033808,0.861917768832662
"GPSM3",9777,0.131424420671929,0.427917061932511,0.72931,3537,8269,10169,0.236020285599893,0.510369090235773,0.730951696377228,0.218212104386452,0.510148682830526,0.730951696377228
"PBX2",9778,0.648228397152133,0.0185364175971442,NA,8497,698,NA,0.566995862805285,0.0430811010986298,NA,0.524214942315997,0.0430624961441175,NA
"AGER",9779,0.0428578071039383,0.324263024978755,0.02156,1270,6734,407,0.0847457627118644,0.415627700283916,0.0292553191489362,0.0783515330988957,0.415448207785798,0.0292553191489362
"CDA",9780,0.990384505054446,0.363828651821666,0.37741,14716,7337,5352,0.981983184305352,0.452845327737316,0.384703852788959,0.907890678018385,0.452649762477636,0.384703852788959
"CORO2A",9781,0.323052136366566,0.0818629197976933,0.96123,5875,2299,13362,0.392032563726144,0.141896062214541,0.96046578493387,0.36245295823308,0.141834783145166,0.96046578493387
"VWA5B1",9782,0.808321282384372,0.568789152327333,0.58737,10639,10280,8210,0.709929267316162,0.634489569188989,0.590138010350776,0.656363748534765,0.634215559257203,0.590138010350776
"RNF5",9783,0.132022598870056,0.013810480189885,0.41884,3551,549,5888,0.236954490858134,0.0338847055919022,0.423231742380679,0.219075822074156,0.033870072182121,0.423231742380679
"TRIM14",9784,0.370020883879488,0.796212351580898,0.98769,6241,13249,13751,0.416455358334445,0.817738550796198,0.988427257044278,0.385033006354494,0.817385403171078,0.988427257044278
"UBXN10",9785,0.0479319267677382,0.138205022011566,0.59474,1445,3559,8304,0.0964233284398772,0.219664238982842,0.596894767107533,0.0891480041952002,0.219569375038559,0.596894767107533
"PLA2G2F",9786,0.826928141650291,0.989712930858658,0.72672,11012,16048,10136,0.734819164553583,0.990495000617208,0.728579643473261,0.679375655500031,0.9900672465914,0.728579643473261
"PLA2G2D",9787,0.809462950251093,0.554566193244536,0.15766,10663,10096,2309,0.711530762044575,0.623132946549809,0.165971822886716,0.657844407427972,0.622863841075946,0.165971822886716
"PLA2G5",9788,0.392809485023061,0.791951750049436,0.98247,6439,13194,13679,0.429667689843854,0.814343908159486,0.983251868890167,0.397248442223456,0.813992226540811,0.983251868890167
"PLA2G2E",9789,0.88672747434676,0.422882716765476,0.53752,12338,8202,7516,0.823301748298412,0.506233798296507,0.540253018976423,0.761182059349744,0.506015176753655,0.540253018976423
"TRMO",9790,0.0845921842062591,0.0359230530561589,0.51695,2490,1178,7252,0.166155078072868,0.0727070732008394,0.521276595744681,0.153618360170276,0.072675674008267,0.521276595744681
"OTUD3",9791,0.934615402276683,0.488929532275079,0.28531,13498,9196,4049,0.900707326838383,0.567584248858166,0.291043703277746,0.832747239188105,0.567339132580665,0.291043703277746
"RNF186",9792,0.587799782735857,0.0829299488390397,0.06022,7927,2327,957,0.528960363005472,0.143624243920504,0.0687895342150661,0.48904929360232,0.143562218520575,0.0687895342150661
"FOXE1",9793,0.599069621525174,0.71554146012561,0.98742,8022,12162,13745,0.535299612972107,0.750648068139736,0.987995974698102,0.494910235054599,0.750323894132889,0.987995974698102
"XPA",9794,0.0860068290545229,0.160223452937179,0.31375,2531,3991,4439,0.168890964900574,0.24632761387483,0.319077055779183,0.156147819112839,0.246221235116293,0.319077055779183
"FGD1",9795,0.754425038647139,0.359352558506294,0.13835,9763,7266,2025,0.651474709729081,0.448463152697198,0.145557791834388,0.602319698932692,0.448269479918564,0.145557791834388
"NCBP1",9796,0.598356222960056,0.502739302671874,0.59317,8015,9386,8288,0.534832510342987,0.579311196148624,0.595744680851064,0.494478376210747,0.579061015485224,0.595744680851064
"TSR2",9797,0.124925352042049,0.116395950178454,0.39625,3395,3121,5572,0.226544775123449,0.192630539439575,0.400517538815411,0.209451539268308,0.192547350237522,0.400517538815411
"SLC66A1",9798,0.768379351641202,0.365182498535116,0.10327,9965,7362,1570,0.664953957026558,0.45438834711764,0.112852213916044,0.614781911283855,0.454192115491394,0.112852213916044
"FKBPL",9799,0.916551857712421,0.494194244847013,0.70011,13035,9276,9779,0.869811824369411,0.572521910875201,0.702918343875791,0.804182861373311,0.57227466222469,0.702918343875791
"FAM120C",9800,0.950621232195731,0.514574708204082,0.09149,13845,9553,1408,0.923862271453356,0.589618565609184,0.101207590569293,0.854155099019064,0.589363933617126,0.101207590569293
"EMC1",9801,0.600663911157961,0.995833543760416,0.04159,8039,16138,697,0.5364340050714,0.996049870386372,0.0501006325474411,0.495959035103955,0.995619717440928,0.0501006325474411
"ZNF341",9802,0.976374179441611,0.0273945270065549,0.06248,14450,940,999,0.964233284398772,0.0580175287001605,0.0718085106382979,0.891480041952002,0.0579924733172929,0.0718085106382979
"ATF6B",9803,0.233833643323673,0.0596735557907637,0.50576,5021,1818,7082,0.335046042973442,0.112208369337119,0.509056929269695,0.309766179283114,0.112159911160466,0.509056929269695
"MAP3K20",9804,0.872604277821582,0.569044571740994,0.25278,11984,10283,3610,0.799679701054317,0.634674731514628,0.259488211615871,0.739342340674934,0.634400641618854,0.259488211615871
"PRXL2C",9805,0.499432516052799,0.845784392981121,0.97367,7232,13976,13555,0.482583744828507,0.862609554376003,0.97433870040253,0.446171879819853,0.862237028811154,0.97433870040253
"CDC14B",9806,0.444604370740841,0.0506636030271252,0.17775,6847,1608,2569,0.456893100226878,0.0992470065424022,0.184660724554342,0.422419643407983,0.099204145844901,0.184660724554342
"TMEM94",9807,0.867971406949497,0.665051531886454,0.46119,11881,11518,6475,0.792806619511544,0.710899888902605,0.465425531914894,0.732987846258252,0.710592880498488,0.465425531914894
"HABP4",9808,0.147448626358995,0.0472993216615068,0.93161,3830,1514,12980,0.255571867075938,0.0934452536723861,0.933007475560667,0.236288481707693,0.0934048985131717,0.933007475560667
"UBR4",9809,0.194960137210924,0.99434230429994,0.248,4537,16118,3543,0.302749232617109,0.994815454882113,0.254672225416906,0.279906224936764,0.994385835029922,0.254672225416906
"DCAF17",9810,0.123163262734292,0.210463128024157,0.72026,3354,4896,10043,0.223808888295743,0.302184915442538,0.721894767107533,0.206922080325745,0.302054414214325,0.721894767107533
"ZNF367",9811,0.881875538813813,0.13102868223695,0.62679,12207,3402,8753,0.814560256239157,0.209974077274411,0.629169062679701,0.753100129557653,0.20988339811216,0.629169062679701
"HSD17B3",9812,0.0415985336323952,0.069253779509967,0.00578,1230,2038,162,0.0820766048311758,0.125786939883965,0.011644623346751,0.0758837682768832,0.125732617681535,0.011644623346751
"SP5",9813,0.308871010899231,0.180847829321465,0.405,5746,4393,5693,0.383424529560924,0.271139365510431,0.40921506612996,0.35449441668209,0.271022271577519,0.40921506612996
"UPF3A",9814,0.687467248736244,0.59463113962432,0.29032,8876,10617,4110,0.59228613372481,0.655289470435749,0.295428407130535,0.547597014004565,0.655006477882658,0.295428407130535
"SIK3",9815,0.0229059408689582,0.00198816643338847,0.04512,589,114,743,0.0393033497931403,0.00703616837427478,0.0534071305347901,0.0363378370041335,0.00703312974273552,0.0534071305347901
"AOPEP",9816,0.0834409431652384,0.921022052113628,0.19334,2465,14988,2802,0.164486854397438,0.925070978891495,0.201408855664175,0.152076007156518,0.92467147880807,0.201408855664175
"LYZL2",9817,0.844851225003554,0.00438843959626356,0.84518,11353,217,11764,0.757573735486454,0.0133934082212073,0.845600920069005,0.700413350607687,0.0133876241594176,0.845600920069005
"RIBC1",9818,0.916883233264629,0.373296249308741,0.76932,13043,7486,10691,0.870345655945549,0.462041723244044,0.768545140885566,0.804676414337714,0.461842186439632,0.768473260494537
"STK19",9819,NA,0.775877050312588,NA,15768,12963,NA,NA,0.800086409085298,NA,0.972792892837313,0.799740884693689,NA
"FBP2",9820,0.0200782103533776,0.196355782685405,0.44287,492,4662,6221,0.0328306419324703,0.287742254042711,0.447167912593445,0.0303535073107533,0.287617990005552,0.447167912593445
"ALDH4A1",9821,0.136733359364342,0.690149018151432,0.14103,3617,11835,2066,0.241358601361271,0.730465374645106,0.14850488786659,0.223147634030477,0.730149916712937,0.14850488786659
"MFSD14B",9822,0.290245013845561,0.963517125090807,0.55491,5578,15637,7756,0.372214066462031,0.965127762004691,0.557504312823462,0.344129804429638,0.964710963045222,0.557504312823462
"DXO",9823,0.0201121798522798,0.139316159865266,0.17515,494,3587,2539,0.0329640998265047,0.221392420688804,0.182504312823462,0.0304768955518539,0.221296810413968,0.182504312823462
"TMEM255B",9824,0.30663533279398,0.754568255105697,0.45175,5733,12657,6347,0.3825570532497,0.78119985187014,0.45622484186314,0.353692393114936,0.780862483805293,0.45622484186314
"G6PC2",9825,0.800789866767789,0.509265776480803,0.60588,10506,9479,8455,0.701054317362872,0.585051228243427,0.607748706152962,0.648158430501573,0.584798568696403,0.607748706152962
"BTBD17",9826,0.668232917789363,0.334123138407407,0.24491,8677,6893,3499,0.579007073268384,0.425441303542772,0.251509488211616,0.535319884015053,0.425257572953298,0.251509488211616
"TFDP1",9827,0.595197878235617,0.669138608427913,0.84542,7990,11574,11769,0.533164286667556,0.714356252314529,0.845960322024152,0.492936023196989,0.714047751249306,0.845960322024152
"TAS1R2",9828,0.898364242687862,0.987292557942739,0.06119,12608,16013,976,0.84131856399306,0.988334773484755,0.0701552616446234,0.777839471898328,0.987907952372139,0.0701552616446234
"PAX7",9829,0.154663559876628,0.39521462845286,0.04569,3942,7795,748,0.263045509141866,0.481113442784841,0.0537665324899367,0.243198223209328,0.480905669689679,0.0537665324899367
"JCAD",9830,0.151383652272889,0.0363656961595106,0.18819,3884,1190,2725,0.259175230214867,0.0734477225033946,0.195874065554917,0.23961996421741,0.0734160034548707,0.195874065554917
"SKIV2L",9831,0.438139753810222,0.425480066283263,0.2289,6803,8248,3277,0.453957026558121,0.509072953956302,0.235552041403105,0.419705102103769,0.50885310629897,0.235552041403105
"KDM5C",9832,0.356460592627774,0.179773147928432,0.81473,6132,4370,11325,0.409181903109569,0.269719787680533,0.814045428407131,0.37830834721451,0.269603306804861,0.814045428407131
"ACTL8",9833,0.867553751106538,0.0796219160525473,0.58411,11872,2252,8161,0.792206058988389,0.138995185779533,0.586687751581369,0.732432599173299,0.138935159479302,0.586615871190339
"ADPRHL1",9834,0.0929809472736287,0.293550415118064,0.36246,2709,6267,5127,0.180768717469638,0.386804098259474,0.368530764807361,0.167129372570794,0.386637053488803,0.368530764807361
"NELFE",9835,0.18870862298698,0.605325949475268,0.08788,4451,10757,1360,0.297010543173629,0.66393037896556,0.0979010925819436,0.274600530569437,0.663643654759701,0.097757331799885
"GRTP1",9836,0.680852085208521,0.894621316322961,0.76338,8813,14639,10622,0.588082210062725,0.90353042834218,0.763513513513513,0.543710284409896,0.903140230736011,0.763513513513513
"RCC2",9837,0.898967538322813,0.775105467607869,0.34779,12619,12958,4910,0.84205258241025,0.799777805209233,0.352932719953997,0.778518107224382,0.799432414090937,0.352932719953997
"SCN2A",9838,0.103228505739656,0.372075134285771,0.96855,2936,7460,13480,0.195916188442546,0.460436983088508,0.968947671075331,0.181133937935715,0.460238139305324,0.968947671075331
"CUL4A",9839,0.745399999553235,0.601716206652512,0.08653,9625,10708,1336,0.642266115040705,0.660906060980126,0.0960322024151811,0.593805910296749,0.660620642852736,0.0960322024151811
"TSPYL2",9840,0.0439405335914486,0.0655301113360324,0.5763,1307,1965,8059,0.0872147337515014,0.121281323293421,0.579284071305348,0.0806342155592572,0.121228946881362,0.579284071305348
"BUD13",9841,0.540371289102669,0.340678354393749,0.92797,7550,6988,12945,0.503803549979981,0.431304777188001,0.930491661874641,0.465790610154852,0.431118514405577,0.930491661874641
"NINJ1",9842,0.711885395533708,0.492716121322259,0.68825,9187,9256,9610,0.613038836247164,0.571287495370942,0.690770557791834,0.566783885495712,0.571040779813684,0.690770557791834
"PADI4",9843,0.314372933582779,0.6716516520225,0.64589,5801,11609,8990,0.38709462164687,0.716516479446982,0.646204715353652,0.357887593312357,0.716207045468567,0.646204715353652
"BPIFA3",9844,0.787749630584259,0.173258762348883,0.34618,10272,4233,4884,0.685439743760843,0.261264041476361,0.351063829787234,0.6337220062928,0.261151212289469,0.351063829787234
"PADI3",9845,0.89003674520616,0.783973184705928,0.50431,12421,13084,7061,0.828840250900841,0.807554622886064,0.507547441058079,0.76630267135542,0.807205873280276,0.507547441058079
"CARD19",9846,0.834183590576767,0.347439454022499,0.15762,11138,7093,2307,0.743227011877753,0.43778545858536,0.165899942495687,0.68714911468937,0.43759639706336,0.165828062104658
"PADI1",9847,0.93372359868629,0.981792353134799,0.06162,13477,15928,984,0.899306018951021,0.983088507591655,0.070730304772858,0.831451662656549,0.982663952125363,0.070730304772858
"SUSD3",9848,0.863125685690876,0.809819157118347,0.64287,11776,13453,8960,0.785800080074736,0.830329588939637,0.644048303622772,0.726509963600469,0.829971003763341,0.644048303622772
"NXPE4",9849,0.938136286297108,0.771887562888487,NA,13566,12907,NA,0.905244895235553,0.796630045673374,NA,0.836942439385527,0.796286013942871,NA
"FGD3",9850,0.998019856030134,0.944854575405507,0.44874,14883,15340,6303,0.993126918457227,0.946796691766449,0.453062104657849,0.918193596150287,0.946387809241779,0.453062104657849
"BPIFB4",9851,0.0176717343094557,0.42962003763137,0.85622,417,8298,11925,0.0278259709061791,0.512158992716949,0.857173663024727,0.0257264482694799,0.511937812326485,0.857173663024727
"PADI2",9852,0.258497688068943,0.640550388240668,0.0735,5283,11198,1144,0.352529027091952,0.691149240834465,0.0822311673375503,0.325930038867296,0.690850761922389,0.0822311673375503
"RBM7",9853,0.197949935071772,0.0444381811349117,0.30414,4585,1428,4306,0.305952222073936,0.0881372670040736,0.309516963772283,0.282867542723178,0.0880992041458449,0.309516963772283
"BPIFB3",9854,0.991867202333901,0.485285987331575,0.61695,14752,9137,8599,0.984385426397971,0.563942723120602,0.618099482461185,0.910111666358196,0.563699179468197,0.618099482461185
"SDHB",9855,0.656866680452332,0.857806924184561,0.93613,8584,14153,13036,0.572801281195783,0.873534131588693,0.937032777458309,0.529582330803874,0.873156888148559,0.937032777458309
"LYZL1",9856,0.9236381390807,0.0126531122100328,0.88174,13220,507,12279,0.882156679567596,0.0312924330329589,0.882619321449109,0.815596273675119,0.031278919119008,0.882619321449109
"ZBTB12",9857,0.526748037569763,0.129669862788834,0.81249,7444,3378,11283,0.496730281596156,0.2084927786693,0.811026451983899,0.459251033376519,0.208402739218952,0.811026451983899
"BAMBI",9858,0.228673157971225,0.114433546992046,0.98747,4968,3080,13747,0.331509408781529,0.190099987655845,0.988139735480161,0.306496390893948,0.19001789129496,0.988139735480161
"MFAP2",9859,0.752709531164849,0.723472159945138,0.9416,9735,12254,13107,0.649606299212598,0.756326379459326,0.942136285221392,0.600592263557283,0.755999753223518,0.942136285221392
"CROCC",9860,0.16046791196597,0.5959337771074,0.90324,4032,10641,12583,0.269051114373415,0.656770769040859,0.904470960322024,0.248750694058856,0.656487136775865,0.904470960322024
"ASPN",9861,0.0234319168819746,0.826181028289946,0.47862,609,13708,6710,0.0406379287334846,0.846068386618936,0.482317423806785,0.0375717194151397,0.845703004503671,0.482317423806785
"SDHD",9862,0.896166465688886,0.688568500038679,0.76932,12561,11817,10692,0.838182303483251,0.729354400691273,0.768545140885566,0.774939848232463,0.729039422543032,0.768545140885566
"OMD",9863,0.750838701150274,0.850370307493156,0.37146,9705,14056,5260,0.647604430802082,0.867547216393038,0.378090856814261,0.598741439940774,0.867172558455179,0.378090856814261
"F10",9864,0.984361157120296,0.227343558497041,0.30529,14609,5189,4323,0.97484318697451,0.320269102579928,0.310738930419781,0.901289407119502,0.320130791535567,0.310738930419781
